TABLE_SCHEMA,TABLE_NAME,n_date_typed,n_money_typed,n_recovery_named,n_claim_named,n_cols,date_cols,money_cols
dbo,qryMedDisCenteneQualChoiceFinal,39,38,4,7,333,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OccurrenceDate1, OccurrenceDate2, OccurrenceDate3, OccurrenceDate4, OccurrenceDate5, OccurrenceDate6, OccurrenceDate7, OccurrenceDate8, OccurrenceSpanCodeFromDate1, OccurrenceSpanCodeToDate1, OccurrenceSpanCodeFromDate2, OccurrenceSpanCodeToDate2, OccurrenceSpanCodeFromDate3, OccurrenceSpanCodeToDate3, OccurrenceSpanCodeFromDate4, OccurrenceSpanCodeToDate4, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, AdmissionDate, DischargeDate, ReceivedDate, RxWindowStartDate, RxWindowEndDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ValueCodeAmount1, ValueCodeAmount2, ValueCodeAmount3, ValueCodeAmount4, ValueCodeAmount5, ReceivedDate, CheckNumber, ValueCodeAmount6, ValueCodeAmount7, ValueCodeAmount8, ValueCodeAmount9, ValueCodeAmount10, ValueCodeAmount11, ValueCodeAmount12, ValueCodeAmount13, ValueCodeAmount14, ValueCodeAmount15, ValueCodeAmount16, ValueCodeAmount17, ValueCodeAmount18, ValueCodeAmount19, ValueCodeAmount20, ValueCodeAmount21, ValueCodeAmount22, ValueCodeAmount23, ValueCodeAmount24"
dbo,qryKaiser_NWExtOfBenefitsStage5,68,20,4,7,367,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_NWPINOFamilyStage6,70,20,4,7,376,"ClosedDate, P_PrimacyEffDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_NWPINOFinal,70,20,4,7,379,"ClosedDate, P_PrimacyEffDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_NWPINOCommercialFinal,71,20,4,7,382,"ClosedDate, PrimacyEffectiveDate, PrimacyTermDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_NWPincMCFinal,68,20,4,7,372,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_NWPINOCommercialStage4,71,20,4,7,380,"ClosedDate, PrimacyEffectiveDate, PrimacyTermDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,DomPartKaiser_NWstage4Final,68,20,4,7,368,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_NWPINOFamilyFinal,70,20,4,7,378,"ClosedDate, P_PrimacyEffDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_NWPincCommFinal,68,20,4,7,369,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_GAExtOfBenefitsStage5,68,20,4,7,367,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
dbo,qryKaiser_NWPincCommStage5,68,20,4,7,372,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, ICDProcedureDate_1, ICDProcedureDate_2, ICDProcedureDate_3, ICDProcedureDate_4, ICDProcedureDate_5, ICDProcedureDate_6, ICDProcedureDate_7, ICDProcedureDate_8, ICDProcedureDate_9, ICDProcedureDate_10, ICDProcedureDate_11, ICDProcedureDate_12, ICDProcedureDate_13, ICDProcedureDate_14, ICDProcedureDate_15, ICDProcedureDate_16, ICDProcedureDate_17, ICDProcedureDate_18, ICDProcedureDate_19, ICDProcedureDate_20, ICDProcedureDate_21, ICDProcedureDate_22, ICDProcedureDate_23, ICDProcedureDate_24, ICDProcedureDate_25, ICDProcedureDate_26, ICDProcedureDate_27, ICDProcedureDate_28, ICDProcedureDate_29, ICDProcedureDate_30, OccurrenceDate_1, OccurrenceDate_2, OccurrenceDate_3, OccurrenceDate_4, OccurrenceDate_5, OccurrenceDate_6, OccurrenceDate_7, OccurrenceDate_8, OccurrenceDate_9, OccurrenceDate_10, OtherInsuranceEndDate, OtherInsuranceEndDate_2, OtherInsuranceEndDate_3, OtherInsuranceEndDate_4, OtherInsuranceEndDate_5, OtherInsuranceEffDate, OtherInsuranceEffDate_2, OtherInsuranceEffDate_3, OtherInsuranceEffDate_4, OtherInsuranceEffDate_5, OtherInsuranceVerificationDate, OtherInsuranceVerificationDate_2, OtherInsuranceVerificationDate_3, OtherInsuranceVerificationDate_4, OtherInsuranceVerificationDate_5, ReceivedDate, LoadDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBAllowedAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate, CheckNumber, TotalPaidWithInterest, PenaltiesandInterestPayAmount, TotalPaidWithOutInterestAndPenalties"
